Iteration,Progress
97509,66.52
97510,66.52
97511,66.521
97512,66.522
97513,66.522
97514,66.523
97515,66.524
97516,66.524
97517,66.525
97518,66.526
97519,66.526
97520,66.527
97521,66.528
97522,66.528
97523,66.529
97524,66.53
97525,66.53
97526,66.531
97527,66.532
97528,66.533
97529,66.533
97530,66.534
97531,66.535
97532,66.535
97533,66.536
97534,66.537
97535,66.537
97536,66.538
97537,66.539
97538,66.539
97539,66.54
97540,66.541
97541,66.541
97542,66.542
97543,66.543
97544,66.543
97545,66.544
97546,66.545
97547,66.545
97548,66.546
97549,66.547
97550,66.548
97551,66.548
97552,66.549
97553,66.55
97554,66.55
97555,66.551
97556,66.552
97557,66.552
97558,66.553
97559,66.554
97560,66.554
97561,66.555
97562,66.556
97563,66.556
97564,66.557
97565,66.558
97566,66.558
97567,66.559
97568,66.56
97569,66.56
97570,66.561
97571,66.562
97572,66.563
97573,66.563
97574,66.564
97575,66.565
97576,66.565
97577,66.566
97578,66.567
97579,66.567
97580,66.568
97581,66.569
97582,66.569
97583,66.57
97584,66.571
97585,66.571
97586,66.572
97587,66.573
97588,66.573
97589,66.574
97590,66.575
97591,66.575
97592,66.576
97593,66.577
97594,66.578
97595,66.578
97596,66.579
97597,66.58
97598,66.58
97599,66.581
97600,66.582
97601,66.582
97602,66.583
97603,66.584
97604,66.584
97605,66.585
97606,66.586
97607,66.586
97608,66.587
97609,66.588
97610,66.588
97611,66.589
97612,66.59
97613,66.59
97614,66.591
97615,66.592
97616,66.593
97617,66.593
97618,66.594
97619,66.595
97620,66.595
97621,66.596
97622,66.597
97623,66.597
97624,66.598
97625,66.599
97626,66.599
97627,66.6
97628,66.601
97629,66.601
97630,66.602
97631,66.603
97632,66.603
97633,66.604
97634,66.605
97635,66.605
97636,66.606
97637,66.607
97638,66.608
97639,66.608
97640,66.609
97641,66.61
97642,66.61
97643,66.611
97644,66.612
97645,66.612
97646,66.613
97647,66.614
97648,66.614
97649,66.615
97650,66.616
97651,66.616
97652,66.617
97653,66.618
97654,66.618
97655,66.619
97656,66.62
97657,66.621
97658,66.621
97659,66.622
97660,66.623
97661,66.623
97662,66.624
97663,66.625
97664,66.625
97665,66.626
97666,66.627
97667,66.627
97668,66.628
97669,66.629
97670,66.629
97671,66.63
97672,66.631
97673,66.631
97674,66.632
97675,66.633
97676,66.633
97677,66.634
97678,66.635
97679,66.636
97680,66.636
97681,66.637
97682,66.638
97683,66.638
97684,66.639
97685,66.64
97686,66.64
97687,66.641
97688,66.642
97689,66.642
97690,66.643
97691,66.644
97692,66.644
97693,66.645
97694,66.646
97695,66.646
97696,66.647
97697,66.648
97698,66.648
97699,66.649
97700,66.65
97701,66.651
97702,66.651
97703,66.652
97704,66.653
97705,66.653
97706,66.654
97707,66.655
97708,66.655
97709,66.656
97710,66.657
97711,66.657
97712,66.658
97713,66.659
97714,66.659
97715,66.66
97716,66.661
97717,66.661
97718,66.662
97719,66.663
97720,66.663
97721,66.664
97722,66.665
97723,66.666
97724,66.666
97725,66.667
97726,66.668
97727,66.668
97728,66.669
97729,66.67
97730,66.67
97731,66.671
97732,66.672
97733,66.672
97734,66.673
97735,66.674
97736,66.674
97737,66.675
97738,66.676
97739,66.676
97740,66.677
97741,66.678
97742,66.678
97743,66.679
97744,66.68
97745,66.681
97746,66.681
97747,66.682
97748,66.683
97749,66.683
97750,66.684
97751,66.685
97752,66.685
97753,66.686
97754,66.687
97755,66.687
97756,66.688
97757,66.689
97758,66.689
97759,66.69
97760,66.691
97761,66.691
97762,66.692
97763,66.693
97764,66.693
97765,66.694
97766,66.695
97767,66.696
97768,66.696
97769,66.697
97770,66.698
97771,66.698
97772,66.699
97773,66.7
97774,66.7
97775,66.701
97776,66.702
97777,66.702
97778,66.703
97779,66.704
97780,66.704
97781,66.705
97782,66.706
97783,66.706
97784,66.707
97785,66.708
97786,66.709
97787,66.709
97788,66.71
97789,66.711
97790,66.711
97791,66.712
97792,66.713
97793,66.713
97794,66.714
97795,66.715
97796,66.715
97797,66.716
97798,66.717
97799,66.717
97800,66.718
97801,66.719
97802,66.719
97803,66.72
97804,66.721
97805,66.721
97806,66.722
97807,66.723
97808,66.724
97809,66.724
97810,66.725
97811,66.726
97812,66.726
97813,66.727
97814,66.728
97815,66.728
97816,66.729
97817,66.73
97818,66.73
97819,66.731
97820,66.732
97821,66.732
97822,66.733
97823,66.734
97824,66.734
97825,66.735
97826,66.736
97827,66.736
97828,66.737
97829,66.738
97830,66.739
97831,66.739
97832,66.74
97833,66.741
97834,66.741
97835,66.742
97836,66.743
97837,66.743
97838,66.744
97839,66.745
97840,66.745
97841,66.746
97842,66.747
97843,66.747
97844,66.748
97845,66.749
97846,66.749
97847,66.75
97848,66.751
97849,66.751
97850,66.752
97851,66.753
97852,66.754
97853,66.754
97854,66.755
97855,66.756
97856,66.756
97857,66.757
97858,66.758
97859,66.758
97860,66.759
97861,66.76
97862,66.76
97863,66.761
97864,66.762
97865,66.762
97866,66.763
97867,66.764
97868,66.764
97869,66.765
97870,66.766
97871,66.766
97872,66.767
97873,66.768
97874,66.769
97875,66.769
97876,66.77
97877,66.771
97878,66.771
97879,66.772
97880,66.773
97881,66.773
97882,66.774
97883,66.775
97884,66.775
97885,66.776
97886,66.777
97887,66.777
97888,66.778
97889,66.779
97890,66.779
97891,66.78
97892,66.781
97893,66.782
97894,66.782
97895,66.783
97896,66.784
97897,66.784
97898,66.785
97899,66.786
97900,66.786
97901,66.787
97902,66.788
97903,66.788
97904,66.789
97905,66.79
97906,66.79
97907,66.791
97908,66.792
97909,66.792
97910,66.793
97911,66.794
97912,66.794
97913,66.795
97914,66.796
97915,66.797
97916,66.797
97917,66.798
97918,66.799
97919,66.799
97920,66.8
97921,66.801
97922,66.801
97923,66.802
97924,66.803
97925,66.803
97926,66.804
97927,66.805
97928,66.805
97929,66.806
97930,66.807
97931,66.807
97932,66.808
97933,66.809
97934,66.809
97935,66.81
97936,66.811
97937,66.812
97938,66.812
97939,66.813
97940,66.814
97941,66.814
97942,66.815
97943,66.816
97944,66.816
97945,66.817
97946,66.818
97947,66.818
97948,66.819
97949,66.82
97950,66.82
97951,66.821
97952,66.822
97953,66.822
97954,66.823
97955,66.824
97956,66.824
97957,66.825
97958,66.826
97959,66.827
97960,66.827
97961,66.828
97962,66.829
97963,66.829
97964,66.83
97965,66.831
97966,66.831
97967,66.832
97968,66.833
97969,66.833
97970,66.834
97971,66.835
97972,66.835
97973,66.836
97974,66.837
97975,66.837
97976,66.838
97977,66.839
97978,66.839
97979,66.84
97980,66.841
97981,66.842
97982,66.842
97983,66.843
97984,66.844
97985,66.844
97986,66.845
97987,66.846
97988,66.846
97989,66.847
97990,66.848
97991,66.848
97992,66.849
97993,66.85
97994,66.85
97995,66.851
97996,66.852
97997,66.852
97998,66.853
97999,66.854
98000,66.854
98001,66.855
98002,66.856
98003,66.857
98004,66.857
98005,66.858
98006,66.859
98007,66.859
98008,66.86
98009,66.861
98010,66.861
98011,66.862
98012,66.863
98013,66.863
98014,66.864
98015,66.865
98016,66.865
98017,66.866
98018,66.867
98019,66.867
98020,66.868
98021,66.869
98022,66.87
98023,66.87
98024,66.871
98025,66.872
98026,66.872
98027,66.873
98028,66.874
98029,66.874
98030,66.875
98031,66.876
98032,66.876
98033,66.877
98034,66.878
98035,66.878
98036,66.879
98037,66.88
98038,66.88
98039,66.881
98040,66.882
98041,66.882
98042,66.883
98043,66.884
98044,66.885
98045,66.885
98046,66.886
98047,66.887
98048,66.887
98049,66.888
98050,66.889
98051,66.889
98052,66.89
98053,66.891
98054,66.891
98055,66.892
98056,66.893
98057,66.893
98058,66.894
98059,66.895
98060,66.895
98061,66.896
98062,66.897
98063,66.897
98064,66.898
98065,66.899
98066,66.9
98067,66.9
98068,66.901
98069,66.902
98070,66.902
98071,66.903
98072,66.904
98073,66.904
98074,66.905
98075,66.906
98076,66.906
98077,66.907
98078,66.908
98079,66.908
98080,66.909
98081,66.91
98082,66.91
98083,66.911
98084,66.912
98085,66.912
98086,66.913
98087,66.914
98088,66.915
98089,66.915
98090,66.916
98091,66.917
98092,66.917
98093,66.918
98094,66.919
98095,66.919
98096,66.92
98097,66.921
98098,66.921
98099,66.922
98100,66.923
98101,66.923
98102,66.924
98103,66.925
98104,66.925
98105,66.926
98106,66.927
98107,66.927
98108,66.928
98109,66.929
98110,66.93
98111,66.93
98112,66.931
98113,66.932
98114,66.932
98115,66.933
98116,66.934
98117,66.934
98118,66.935
98119,66.936
98120,66.936
98121,66.937
98122,66.938
98123,66.938
98124,66.939
98125,66.94
98126,66.94
98127,66.941
98128,66.942
98129,66.942
98130,66.943
98131,66.944
98132,66.945
98133,66.945
98134,66.946
98135,66.947
98136,66.947
98137,66.948
98138,66.949
98139,66.949
98140,66.95
98141,66.951
98142,66.951
98143,66.952
98144,66.953
98145,66.953
98146,66.954
98147,66.955
98148,66.955
98149,66.956
98150,66.957
98151,66.958
98152,66.958
98153,66.959
98154,66.96
98155,66.96
98156,66.961
98157,66.962
98158,66.962
98159,66.963
98160,66.964
98161,66.964
98162,66.965
98163,66.966
98164,66.966
98165,66.967
98166,66.968
98167,66.968
98168,66.969
98169,66.97
98170,66.97
98171,66.971
98172,66.972
98173,66.973
98174,66.973
98175,66.974
98176,66.975
98177,66.975
98178,66.976
98179,66.977
98180,66.977
98181,66.978
98182,66.979
98183,66.979
98184,66.98
98185,66.981
98186,66.981
98187,66.982
98188,66.983
98189,66.983
98190,66.984
98191,66.985
98192,66.985
98193,66.986
98194,66.987
98195,66.988
98196,66.988
98197,66.989
98198,66.99
98199,66.99
98200,66.991
98201,66.992
98202,66.992
98203,66.993
98204,66.994
98205,66.994
98206,66.995
98207,66.996
98208,66.996
98209,66.997
98210,66.998
98211,66.998
98212,66.999
98213,67.0
98214,67.0
98215,67.001
98216,67.002
98217,67.003
98218,67.003
98219,67.004
98220,67.005
98221,67.005
98222,67.006
98223,67.007
98224,67.007
98225,67.008
98226,67.009
98227,67.009
98228,67.01
98229,67.011
98230,67.011
98231,67.012
98232,67.013
98233,67.013
98234,67.014
98235,67.015
98236,67.015
98237,67.016
98238,67.017
98239,67.018
98240,67.018
98241,67.019
98242,67.02
98243,67.02
98244,67.021
98245,67.022
98246,67.022
98247,67.023
98248,67.024
98249,67.024
98250,67.025
98251,67.026
98252,67.026
98253,67.027
98254,67.028
98255,67.028
98256,67.029
98257,67.03
98258,67.031
98259,67.031
98260,67.032
98261,67.033
98262,67.033
98263,67.034
98264,67.035
98265,67.035
98266,67.036
98267,67.037
98268,67.037
98269,67.038
98270,67.039
98271,67.039
98272,67.04
98273,67.041
98274,67.041
98275,67.042
98276,67.043
98277,67.043
98278,67.044
98279,67.045
98280,67.046
98281,67.046
98282,67.047
98283,67.048
98284,67.048
98285,67.049
98286,67.05
98287,67.05
98288,67.051
98289,67.052
98290,67.052
98291,67.053
98292,67.054
98293,67.054
98294,67.055
98295,67.056
98296,67.056
98297,67.057
98298,67.058
98299,67.058
98300,67.059
98301,67.06
98302,67.061
98303,67.061
98304,67.062
98305,67.063
98306,67.063
98307,67.064
98308,67.065
98309,67.065
98310,67.066
98311,67.067
98312,67.067
98313,67.068
98314,67.069
98315,67.069
98316,67.07
98317,67.071
98318,67.071
98319,67.072
98320,67.073
98321,67.073
98322,67.074
98323,67.075
98324,67.076
98325,67.076
98326,67.077
98327,67.078
98328,67.078
98329,67.079
98330,67.08
98331,67.08
98332,67.081
98333,67.082
98334,67.082
98335,67.083
98336,67.084
98337,67.084
98338,67.085
98339,67.086
98340,67.086
98341,67.087
98342,67.088
98343,67.088
98344,67.089
98345,67.09
98346,67.091
98347,67.091
98348,67.092
98349,67.093
98350,67.093
98351,67.094
98352,67.095
98353,67.095
98354,67.096
98355,67.097
98356,67.097
98357,67.098
98358,67.099
98359,67.099
98360,67.1
98361,67.101
98362,67.101
98363,67.102
98364,67.103
98365,67.103
98366,67.104
98367,67.105
98368,67.106
98369,67.106
98370,67.107
98371,67.108
98372,67.108
98373,67.109
98374,67.11
98375,67.11
98376,67.111
98377,67.112
98378,67.112
98379,67.113
98380,67.114
98381,67.114
98382,67.115
98383,67.116
98384,67.116
98385,67.117
98386,67.118
98387,67.119
98388,67.119
98389,67.12
98390,67.121
98391,67.121
98392,67.122
98393,67.123
98394,67.123
98395,67.124
98396,67.125
98397,67.125
98398,67.126
98399,67.127
98400,67.127
98401,67.128
98402,67.129
98403,67.129
98404,67.13
98405,67.131
98406,67.131
98407,67.132
98408,67.133
98409,67.134
98410,67.134
98411,67.135
98412,67.136
98413,67.136
98414,67.137
98415,67.138
98416,67.138
98417,67.139
98418,67.14
98419,67.14
98420,67.141
98421,67.142
98422,67.142
98423,67.143
98424,67.144
98425,67.144
98426,67.145
98427,67.146
98428,67.146
98429,67.147
98430,67.148
98431,67.149
98432,67.149
98433,67.15
98434,67.151
98435,67.151
98436,67.152
98437,67.153
98438,67.153
98439,67.154
98440,67.155
98441,67.155
98442,67.156
98443,67.157
98444,67.157
98445,67.158
98446,67.159
98447,67.159
98448,67.16
98449,67.161
98450,67.161
98451,67.162
98452,67.163
98453,67.164
98454,67.164
98455,67.165
98456,67.166
98457,67.166
98458,67.167
98459,67.168
98460,67.168
98461,67.169
98462,67.17
98463,67.17
98464,67.171
98465,67.172
98466,67.172
98467,67.173
98468,67.174
98469,67.174
98470,67.175
98471,67.176
98472,67.176
98473,67.177
98474,67.178
98475,67.179
98476,67.179
98477,67.18
98478,67.181
98479,67.181
98480,67.182
98481,67.183
98482,67.183
98483,67.184
98484,67.185
98485,67.185
98486,67.186
98487,67.187
98488,67.187
98489,67.188
98490,67.189
98491,67.189
98492,67.19
98493,67.191
98494,67.191
98495,67.192
98496,67.193
98497,67.194
98498,67.194
98499,67.195
98500,67.196
98501,67.196
98502,67.197
98503,67.198
98504,67.198
98505,67.199
98506,67.2
98507,67.2
98508,67.201
98509,67.202
98510,67.202
98511,67.203
98512,67.204
98513,67.204
98514,67.205
98515,67.206
98516,67.207
98517,67.207
98518,67.208
98519,67.209
98520,67.209
98521,67.21
98522,67.211
98523,67.211
98524,67.212
98525,67.213
98526,67.213
98527,67.214
98528,67.215
98529,67.215
98530,67.216
98531,67.217
98532,67.217
98533,67.218
98534,67.219
98535,67.219
98536,67.22
98537,67.221
98538,67.222
98539,67.222
98540,67.223
98541,67.224
98542,67.224
98543,67.225
98544,67.226
98545,67.226
98546,67.227
98547,67.228
98548,67.228
98549,67.229
98550,67.23
98551,67.23
98552,67.231
98553,67.232
98554,67.232
98555,67.233
98556,67.234
98557,67.234
98558,67.235
98559,67.236
98560,67.237
98561,67.237
98562,67.238
98563,67.239
98564,67.239
98565,67.24
98566,67.241
98567,67.241
98568,67.242
98569,67.243
98570,67.243
98571,67.244
98572,67.245
98573,67.245
98574,67.246
98575,67.247
98576,67.247
98577,67.248
98578,67.249
98579,67.249
98580,67.25
98581,67.251
98582,67.252
98583,67.252
98584,67.253
98585,67.254
98586,67.254
98587,67.255
98588,67.256
98589,67.256
98590,67.257
98591,67.258
98592,67.258
98593,67.259
98594,67.26
98595,67.26
98596,67.261
98597,67.262
98598,67.262
98599,67.263
98600,67.264
98601,67.264
98602,67.265
98603,67.266
98604,67.267
98605,67.267
98606,67.268
98607,67.269
98608,67.269
98609,67.27
98610,67.271
98611,67.271
98612,67.272
98613,67.273
98614,67.273
98615,67.274
98616,67.275
98617,67.275
98618,67.276
98619,67.277
98620,67.277
98621,67.278
98622,67.279
98623,67.279
98624,67.28
98625,67.281
98626,67.282
98627,67.282
98628,67.283
98629,67.284
98630,67.284
98631,67.285
98632,67.286
98633,67.286
98634,67.287
98635,67.288
98636,67.288
98637,67.289
98638,67.29
98639,67.29
98640,67.291
98641,67.292
98642,67.292
98643,67.293
98644,67.294
98645,67.295
98646,67.295
98647,67.296
98648,67.297
98649,67.297
98650,67.298
98651,67.299
98652,67.299
98653,67.3
98654,67.301
98655,67.301
98656,67.302
98657,67.303
98658,67.303
98659,67.304
98660,67.305
98661,67.305
98662,67.306
98663,67.307
98664,67.307
98665,67.308
98666,67.309
98667,67.31
98668,67.31
98669,67.311
98670,67.312
98671,67.312
98672,67.313
98673,67.314
98674,67.314
98675,67.315
98676,67.316
98677,67.316
98678,67.317
98679,67.318
98680,67.318
98681,67.319
98682,67.32
98683,67.32
98684,67.321
98685,67.322
98686,67.322
98687,67.323
98688,67.324
98689,67.325
98690,67.325
98691,67.326
98692,67.327
98693,67.327
98694,67.328
98695,67.329
98696,67.329
98697,67.33
98698,67.331
98699,67.331
98700,67.332
98701,67.333
98702,67.333
98703,67.334
98704,67.335
98705,67.335
98706,67.336
98707,67.337
98708,67.337
98709,67.338
98710,67.339
98711,67.34
98712,67.34
98713,67.341
98714,67.342
98715,67.342
98716,67.343
98717,67.344
98718,67.344
98719,67.345
98720,67.346
98721,67.346
98722,67.347
98723,67.348
98724,67.348
98725,67.349
98726,67.35
98727,67.35
98728,67.351
98729,67.352
98730,67.352
98731,67.353
98732,67.354
98733,67.355
98734,67.355
98735,67.356
98736,67.357
98737,67.357
98738,67.358
98739,67.359
98740,67.359
98741,67.36
98742,67.361
98743,67.361
98744,67.362
98745,67.363
98746,67.363
98747,67.364
98748,67.365
98749,67.365
98750,67.366
98751,67.367
98752,67.368
98753,67.368
98754,67.369
98755,67.37
98756,67.37
98757,67.371
98758,67.372
98759,67.372
98760,67.373
98761,67.374
98762,67.374
98763,67.375
98764,67.376
98765,67.376
98766,67.377
98767,67.378
98768,67.378
98769,67.379
98770,67.38
98771,67.38
98772,67.381
98773,67.382
98774,67.383
98775,67.383
98776,67.384
98777,67.385
98778,67.385
98779,67.386
98780,67.387
98781,67.387
98782,67.388
98783,67.389
98784,67.389
98785,67.39
98786,67.391
98787,67.391
98788,67.392
98789,67.393
98790,67.393
98791,67.394
98792,67.395
98793,67.395
98794,67.396
98795,67.397
98796,67.398
98797,67.398
98798,67.399
98799,67.4
98800,67.4
98801,67.401
98802,67.402
98803,67.402
98804,67.403
98805,67.404
98806,67.404
98807,67.405
98808,67.406
98809,67.406
98810,67.407
98811,67.408
98812,67.408
98813,67.409
98814,67.41
98815,67.41
98816,67.411
98817,67.412
98818,67.413
98819,67.413
98820,67.414
98821,67.415
98822,67.415
98823,67.416
98824,67.417
98825,67.417
98826,67.418
98827,67.419
98828,67.419
98829,67.42
98830,67.421
98831,67.421
98832,67.422
98833,67.423
98834,67.423
98835,67.424
98836,67.425
98837,67.425
98838,67.426
98839,67.427
98840,67.428
98841,67.428
98842,67.429
98843,67.43
98844,67.43
98845,67.431
98846,67.432
98847,67.432
98848,67.433
98849,67.434
98850,67.434
98851,67.435
98852,67.436
98853,67.436
98854,67.437
98855,67.438
98856,67.438
98857,67.439
98858,67.44
98859,67.44
98860,67.441
98861,67.442
98862,67.443
98863,67.443
98864,67.444
98865,67.445
98866,67.445
98867,67.446
98868,67.447
98869,67.447
98870,67.448
98871,67.449
98872,67.449
98873,67.45
98874,67.451
98875,67.451
98876,67.452
98877,67.453
98878,67.453
98879,67.454
98880,67.455
98881,67.456
98882,67.456
98883,67.457
98884,67.458
98885,67.458
98886,67.459
98887,67.46
98888,67.46
98889,67.461
98890,67.462
98891,67.462
98892,67.463
98893,67.464
98894,67.464
98895,67.465
98896,67.466
98897,67.466
98898,67.467
98899,67.468
98900,67.468
98901,67.469
98902,67.47
98903,67.471
98904,67.471
98905,67.472
98906,67.473
98907,67.473
98908,67.474
98909,67.475
98910,67.475
98911,67.476
98912,67.477
98913,67.477
98914,67.478
98915,67.479
98916,67.479
98917,67.48
98918,67.481
98919,67.481
98920,67.482
98921,67.483
98922,67.483
98923,67.484
98924,67.485
98925,67.486
98926,67.486
98927,67.487
98928,67.488
98929,67.488
98930,67.489
98931,67.49
98932,67.49
98933,67.491
98934,67.492
98935,67.492
98936,67.493
98937,67.494
98938,67.494
98939,67.495
98940,67.496
98941,67.496
98942,67.497
98943,67.498
98944,67.498
98945,67.499
98946,67.5
98947,67.501
98948,67.501
98949,67.502
98950,67.503
98951,67.503
98952,67.504
98953,67.505
98954,67.505
98955,67.506
98956,67.507
98957,67.507
98958,67.508
98959,67.509
98960,67.509
98961,67.51
98962,67.511
98963,67.511
98964,67.512
98965,67.513
98966,67.513
98967,67.514
98968,67.515
98969,67.516
98970,67.516
98971,67.517
98972,67.518
98973,67.518
98974,67.519
98975,67.52
98976,67.52
98977,67.521
98978,67.522
98979,67.522
98980,67.523
98981,67.524
98982,67.524
98983,67.525
98984,67.526
98985,67.526
98986,67.527
98987,67.528
98988,67.528
98989,67.529
98990,67.53
98991,67.531
98992,67.531
98993,67.532
98994,67.533
98995,67.533
98996,67.534
98997,67.535
98998,67.535
98999,67.536
99000,67.537
99001,67.537
99002,67.538
